Account Number,Account Name,Country,CDP Region,Parent Section,Question Number,Question Name,Column Number,Column Name,Row Number,Row Name,Response Answer,Comments,File Name
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
69968,Alcaldia de Rionegro,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
826239,Alcaldia de Sopó,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
50354,Alcaldía de Tegucigalpa,Honduras,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,0,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,0,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,0,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,100,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,0,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,0,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,0,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,0,,
69967,Alcaldia de Tulua,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
50374,Alcaldia Distrital de Cartagena de Indias,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
60387,Alcaldíade Sincelejo,Colombia,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
55799,"Arlington, VA",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,27,This data came from the 2018 Integrated Resource Plan on a state wide energy mix provided by Dominion Energy Virginia to the Virginia State Corporation Commission.,
55799,"Arlington, VA",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,33,This data came from the 2018 Integrated Resource Plan on a state wide energy mix provided by Dominion Energy Virginia to the Virginia State Corporation Commission.,
